ImageId,EncodedPixels
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,335526 5 336035 10 336546 10 337057 10 337567 11 338078 12 338588 13 339101 11 339613 10 340125 8 340638 5 341150 3 341662 4 342173 6 342685 7 343196 8 343708 9 344220 9 344734 5
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,130245 5 130251 5 130750 21 131261 24 131772 27 132282 30 132791 33 133301 36 133811 39 134320 43 134831 45 135342 45 135854 45 136366 44 136878 43 137389 44 137901 44 138413 43 138925 43 139437 42 139949 42 140461 42 140973 42 141486 42 141998 42 142510 42 143023 42 143535 44 144047 46 144560 48 145072 54 145585 57 146099 58 146612 60 147125 64 147639 65 148153 65 148667 65 149182 64 149704 56 150219 54 150731 56 151244 56 151756 57 152268 58 152780 59 153292 60 153805 59 154317 60 154829 60 155341 60 155853 60 156365 61 156878 59 157390 59 157903 58 158415 58 158927 58 159440 57 159952 56 160464 56 160976 56 161488 56 162000 56 162512 55 163024 55 163506 13 163536 55 164016 26 164047 55 164526 88 165036 89 165547 90 166057 91 166567 93 167078 93 167590 92 168101 93 168613 92 169124 92 169635 92 170147 91 170659 53 170717 32 171170 52 171233 26 171682 51 171748 22 172193 52 172262 18 172704 53 172777 14 173217 51 173294 3 173729 50 174241 50 174753 49 175265 48 175777 48 176290 46 176802 44 177314 43 177826 43 178339 41 178852 39 179365 37 179878 35 180390 33 180903 31 181417 27 181933 20
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,13999 13 14509 17 15020 20 15531 22 16042 25 16553 28 17064 30 17575 33 18087 34 18598 36 19110 38 19621 40 20133 41 20645 42 21157 43 21669 45 22181 46 22693 47 23205 48 23717 49 24230 49 24742 51 25254 52 25766 53 26279 53 26791 54 27304 54 27817 55 28329 56 28842 56 29355 56 29868 56 30381 57 30894 57 31407 57 31921 56 32434 56 32947 55 33460 55 33973 55 34486 54 35000 52 35514 50 36027 49 36540 48 37053 47 37566 46 38079 44 38592 43 39105 42 39618 40 40132 37 40646 33 41160 30 41673 28 42186 27 42700 24 43214 22 43728 19 44241 18 44755 14 45269 11
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,117430 11 117940 17 118452 18 118964 18 119476 18 119988 18 120500 18 121012 18 121525 17 122037 17 122549 17 123061 16 123573 16 124086 14 124599 13 125113 9 125627 5
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,280303 1 280813 10 281323 13 281834 14 282345 15 282857 14 283341 2 283368 15 283850 7 283880 15 284360 10 284391 16 284550 8 284871 11 284902 17 285060 12 285382 13 285414 17 285571 15 285894 14 285925 18 286081 19 286405 15 286437 18 286592 22 286916 17 286949 18 287104 24 287428 17 287460 20 287615 26 287939 19 287972 20 288127 27 288451 20 288484 21 288638 30 288962 21 288996 21 289150 31 289474 22 289508 22 289661 34 289986 23 290019 23 290173 34 290497 24 290531 25 290684 36 291009 25 291042 27 291195 38 291521 26 291552 29 291706 39 292033 61 292217 41 292544 62 292729 41 293056 62 293241 41 293568 62 293702 4 293708 6 293753 41 294080 63 294212 19 294265 41 294592 63 294714 2 294724 20 294778 40 295104 63 295225 4 295235 24 295290 40 295616 64 295735 5 295749 23 295801 41 296128 64 296223 2 296246 6 296268 17 296312 41 296641 64 296734 5 296758 6 296782 17 296824 41 297153 64 297245 7 297269 7 297295 25 297335 42 297665 65 297756 9 297781 7 297809 25 297846 42 298177 65 298268 9 298293 7 298324 23 298358 42 298690 63 298780 10 298805 7 298839 21 298870 42 299202 63 299291 11 299317 6 299353 20 299382 41 299714 63 299802 13 299830 5 299866 20 299893 42 300226 62 300314 14 300342 4 300378 20 300405 42 300739 61 300825 15 300854 4 300890 21 300917 41 301252 60 301335 18 301366 5 301401 24 301428 42 301765 59 301847 19 301878 5 301912 70 302278 58 302358 21 302390 6 302423 70 302790 58 302870 24 302902 6 302935 70 303303 57 303382 26 303413 7 303446 56 303503 14 303816 56 303894 26 303925 7 303958 71 304328 56 304406 25 304437 8 304470 70 304841 55 304918 25 304949 8 304982 70 305354 53 305430 24 305461 8 305494 70 305866 53 305942 22 305973 8 306006 70 306378 53 306454 20 306484 10 306518 70 306891 53 306965 20 306996 11 307031 70 307403 54 307477 19 307508 11 307543 72 307915 46 307964 6 307972 10 307988 20 308019 13 308055 73 308427 38 308476 44 308531 13 308568 74 308662 5 308938 31 308988 44 309043 14 309079 80 309172 9 309448 30 309500 44 309555 14 309588 84 309682 11 309959 29 310011 44 310067 15 310098 87 310192 14 310470 30 310523 44 310579 16 310609 90 310700 18 310981 30 311034 45 311091 17 311120 111 311493 30 311546 45 311603 18 311631 112 312003 32 312057 46 312114 20 312141 113 312514 33 312568 47 312626 139 313025 33 313079 47 313137 140 313536 34 313590 48 313649 139 314047 35 314102 48 314161 138 314559 35 314613 49 314673 48 314723 89 315070 36 315125 49 315184 45 315236 89 315582 36 315637 49 315696 43 315749 88 316093 36 316149 49 316207 43 316262 88 316605 36 316660 50 316718 43 316775 87 317117 36 317172 51 317227 46 317288 86 317628 38 317684 101 317801 84 318140 38 318195 102 318314 83 318651 39 318706 104 318826 82 319163 40 319216 82 319311 11 319339 17 319363 57 319674 42 319726 83 319824 10 319852 14 319876 55 320186 45 320237 85 320338 7 320366 10 320389 52 320698 136 320854 2 320902 49 321210 137 321414 47 321722 137 321927 40 321968 3 322234 137 322439 39 322746 138 322952 37 323258 139 323465 35 323769 140 323978 34 324281 141 324491 32 324793 141 325004 30 325305 26 325335 74 325413 33 325517 27 325816 26 325849 71 325927 31 326031 25 326328 25 326362 69 326440 30 326545 22 326840 24 326875 68 326953 29 327059 20 327352 23 327388 66 327466 28 327572 19 327864 23 327900 66 327978 28 328085 18 328376 23 328413 65 328490 28 328598 16 328888 23 328925 66 329002 28 329112 13 329399 24 329437 66 329513 29 329625 11 329911 24 329949 67 330025 29 330139 8 330422 25 330461 68 330536 29 330653 4 330934 25 330973 104 331446 25 331484 104 331958 25 331996 102 332471 24 332507 102 332983 25 333019 95 333116 4 333496 24 333530 88 334008 25 334040 90 334521 26 334551 91 335035 118 335548 117 336062 115 336575 114 337089 112 337602 33 337647 66 338116 30 338161 65 338629 27 338675 63 339143 24 339190 60 339658 19 339706 57 340172 16 340220 56 340685 13 340733 55 341198 11 341245 55 341710 11 341757 56 342223 10 342268 57 342736 8 342779 59 343249 7 343289 61 343761 5 343798 65 344274 3 344309 66 344821 66 345333 65 345843 67 346351 70 346864 5 346873 36 346918 13 347405 5
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,202 4 208 5 218 1 706 35 1214 42 1724 46 2235 48 2747 49 3258 51 3770 51 4283 51 4796 50 5309 50 5822 50 6335 50 6848 50 7361 50 7875 49 8389 48 8902 48 9415 48 9928 47 10442 46 10956 44 11470 43 11983 42 12496 41 13010 39 13525 36 14038 35 14552 33 15064 32 15578 30 16091 29 16605 26 17118 25 17631 23 18144 21 18659 17 19175 10 19691 1
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,243918 6 244429 9 244940 12 245451 14 245963 15 246475 18 246987 20 247499 21 248011 21 248523 22 249035 22 249547 22 250059 22 250571 22 251083 22 251595 23 252108 22 252620 23 253132 23 253644 24 254156 24 254668 25 255181 24 255693 24 256205 24 256717 24 257229 24 257742 23 258254 23 258767 22 259279 23 259792 22 260304 21 260816 21 261328 20 261840 20 262352 19 262865 17 263377 15 263890 12 264403 9 264916 5
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,346346 4 346858 3
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,119552 8 120062 13 120573 15 121084 17 121595 19 122106 21 122617 23 123127 26 123639 27 124150 29 124662 30 125174 30 125686 31 126198 31 126710 31 127222 32 127734 33 128246 34 128758 34 129270 35 129782 35 130294 35 130806 36 131318 36 131830 36 132342 36 132854 35 133366 35 133878 35 134390 35 134902 34 135415 33 135927 32 136439 31 136951 31 137464 29 137976 29 138489 27 139002 25 139515 23 140028 21 140541 19 141055 17 141570 12 142085 7
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,54542 3 54550 1 55050 16 55069 3 55561 25 56072 31 56583 34 57092 48 57598 56 58108 60 58619 61 59130 62 59641 62 60153 62 60664 15 60683 43 61176 14 61196 42 61688 14 61708 41 62200 14 62219 41 62712 14 62730 42 63224 14 63242 41 63736 14 63753 41 64249 13 64264 40 64761 53 65274 51 65787 49 66300 48 66812 46 67325 42 67838 38 68351 34 68864 31 69377 28 69890 25 70403 22 70916 19 71430 14 71943 11 72458 4
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,88833 10 89342 14 89852 16 90363 18 90874 19 91386 19 91898 19 92410 19 92922 19 93434 19 93946 18 94459 17 94972 16 95484 16 95997 15 96509 15 97022 14 97535 12 98047 12 98560 11 99073 10 99586 8 100098 8 100612 5 101125 4 101639 1
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,1287 18 1797 24 2308 29 2819 45 3331 48 3842 50 4354 51 4866 52 5378 52 5889 54 6401 54 6913 54 7425 54 7937 53 8449 53 8961 52 9473 52 9985 51 10497 50 11009 48 11522 46 12034 45 12548 40 13062 17 13578 9
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,82710 3 83222 3 83734 3 84245 4 84756 5 85267 6 85777 7
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,163107 8 163618 12 164129 15 164640 16 165151 16 165662 16 166174 15 166685 16 167197 15 167709 15 168221 15 168733 15 169245 15 169758 14 170270 13 170781 14 170823 1 171293 14 171333 8 171805 14 171843 12 172317 14 172354 13 172829 14 172866 14 173341 15 173377 15 173853 15 173889 15 174365 15 174400 16 174876 16 174911 17 175388 16 175422 18 175900 16 175934 17 176412 16 176445 17 176923 17 176956 18 177435 17 177467 18 177946 18 177978 19 178458 19 178490 18 178971 18 179001 19 179483 18 179513 19 179995 19 180024 19 180508 19 180535 19 181020 46 181533 44 182045 42 182558 40 183070 39 183583 37 184096 36 184609 34 185122 32 185635 31 186148 29 186661 27 187174 25 187688 21 188205 13 188720 8
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,141646 2 142150 3 142156 5 142660 14 143167 22 143676 27 144184 32 144693 38 145204 41 145715 43 146226 44 146738 44 147249 46 147760 48 148272 48 148783 48 149295 47 149807 46 150319 46 150831 45 151344 44 151858 41 152371 40 152884 38 153397 36 153910 35 154423 33 154937 27 155451 22 155964 20 156477 17 156990 13 157503 10
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,332115 6 332624 12 333134 18 333646 18 334157 20 334668 22 335179 24 335690 26 336202 26 336714 26 337227 25 337739 25 338252 23 338764 23 339277 22 339790 20 340302 20 340815 19 341328 17 341841 16 342353 17 342866 16 343378 16 343890 16 344403 15 344916 14 345429 12
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,55125 9 55634 17 56145 19 56656 21 57167 23 57678 26 58190 27 58702 27 59215 25 59737 14 60258 2
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,158555 6 159066 9 159577 11 160088 14 160600 15 161111 18 161622 20 162134 21 162645 23 163157 23 163669 24 164181 24 164693 25 165205 26 165717 26 166230 25 166742 34 167255 34 167767 23 168280 19 168793 15 169307 9 169822 2
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,213333 3 213846 2
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,111457 5 111966 11 112477 13 112987 16 113499 16 114010 17 114521 18 115032 19 115544 20 116057 18 116571 14 117085 11 117598 9 118112 4
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,63413 6 63918 17 64429 19 64939 22 65438 3 65444 30 65948 39 66459 44 66970 46 67480 49 67990 52 68501 56 69012 58 69524 60 70035 61 70546 63 71058 63 71569 65 72080 68 72592 69 73103 72 73615 74 74126 76 74637 78 75149 80 75660 82 76172 83 76683 85 77194 87 77705 88 78216 90 78715 104 79223 109 79355 4 79733 112 79866 5 80244 114 80377 6 80755 116 80887 9 81266 119 81397 11 81778 142 82289 143 82800 144 83312 144 83823 145 84334 146 84845 147 85357 147 85868 148 86380 148 86891 149 87402 151 87914 151 88426 151 88937 152 89449 152 89961 152 90472 153 90984 153 91496 153 92008 29 92045 115 92520 27 92558 114 93031 27 93074 41 93116 68 93543 27 93589 35 93631 1 93635 61 94055 26 94102 32 94150 58 94567 26 94622 22 94666 3 94672 48 95079 26 95136 18 95189 43 95591 26 95649 16 95703 40 96103 25 96161 16 96216 39 96615 25 96674 14 96729 34 97127 25 97185 16 97242 33 97639 25 97697 16 97755 31 98151 26 98209 17 98268 30 98663 26 98721 18 98781 29 99175 26 99233 18 99293 28 99687 26 99744 20 99805 28 100199 27 100256 20 100318 26 100711 28 100767 22 100830 25 101224 29 101279 23 101343 24 101736 31 101790 24 101855 23 102249 31 102302 25 102368 22 102761 31 102814 26 102880 21 103273 32 103326 26 103393 20 103786 32 103838 27 103905 20 104299 32 104350 27 104417 20 104811 33 104862 27 104930 19 105324 32 105374 27 105442 18 105837 32 105886 27 105955 17 106350 32 106398 27 106468 16 106863 32 106910 27 106980 16 107376 32 107422 27 107493 14 107888 32 107935 26 108005 14 108401 31 108448 24 108518 14 108914 30 108961 23 109030 14 109426 30 109473 22 109542 15 109939 29 109986 20 110054 15 110452 28 110499 18 110566 15 110964 27 111012 15 111078 16 111098 1 111477 26 111526 11 111590 23 111990 24 112040 5 112102 24 112503 23 112614 25 113016 22 113126 25 113530 19 113638 26 114044 17 114150 26 114557 15 114662 26 115070 14 115174 26 115583 12 115686 26 116097 9 116198 26 116710 26 117222 26 117734 26 118246 26 118759 25 119271 25 119783 25 120296 24 120808 24 121320 24 121833 23 122345 23 122858 22 123370 22 123883 21 124395 21 124908 20 125421 19 125934 18 126447 16 126960 15 127472 15 127985 13 128499 10 129014 5
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,143726 6 144236 10 144747 13 145258 15 145769 17 146282 16 146794 16 147306 17 147818 17 148331 17 148844 16 149357 15 149869 15 150382 14 150895 13 151408 12 151921 11 152434 10 152949 6 153462 5
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,33650 9 34160 13 34671 16 35182 18 35693 21 36204 24 36716 25 37228 25 37740 25 38253 24 38765 23 39277 23 39790 21 40303 18 40817 13 41334 2
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,226685 3 227196 5
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,335750 7 336261 9 336773 10 337285 12 337797 14 338309 15 338821 16 339333 17 339845 18 340358 18 340870 18 341382 19 341894 19 342406 19 342918 20 343430 20 343942 20 344455 18 344967 16 345480 13 345994 9 346509 4
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,9618 8 10130 8 10641 9 11152 10 11664 10 12175 10 12687 10 13198 10 13710 9 14222 9 14734 8 15246 7
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,119207 1 119716 13 120225 22 120735 26 121246 28 121757 30 122268 32 122779 34 123290 37 123801 38 124312 40 124824 40 125336 40 125847 41 126359 41 126871 41 127382 42 127894 42 128406 42 128917 43 129429 43 129941 43 130453 43 130964 44 131476 43 131988 43 132500 43 133012 42 133523 43 134035 43 134547 42 135059 42 135571 41 136083 41 136594 41 137106 41 137618 40 138131 38 138643 37 139155 37 139668 35 140180 34 140693 33 141206 31 141718 31 142231 29 142744 27 143257 25 143770 22 144284 18 144798 14 145312 9 145826 6
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,57246 2 57757 4 58263 10 58774 11 59287 10 59802 6 60317 2
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,53161 7 53673 6
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,13285 4 13793 10 14302 14 14814 14 15325 16 15837 16 16349 15 16861 15 17373 15 17885 15 18397 15 18427 1 18909 15 18938 3 19420 17 19449 5 19932 17 19961 6 20443 18 20472 8 20955 18 20983 9 21467 18 21494 10 21979 19 22005 11 22491 20 22516 12 23003 37 23515 37 24027 37 24539 37 25051 19 25072 16 25563 18 25584 16 26075 18 26096 16 26587 18 26608 16 27099 19 27120 16 27612 18 27632 15 28124 18 28144 14 28636 18 28655 15 29148 33 29661 30 30173 27 30685 26 31198 24 31710 24 32223 22 32736 20 33249 19 33762 17 34275 15 34788 13 35302 9
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,265203 5 265714 8 266225 11 266736 13 267247 14 267759 15 268270 16 268782 17 269293 18 269804 19 270316 19 270827 20 271339 20 271851 20 272363 20 272875 20 273386 21 273898 21 274410 21 274922 21 275433 22 275945 22 276457 22 276969 22 277481 23 277993 23 278505 23 279017 23 279529 23 280040 24 280552 24 281064 24 281576 24 282088 24 282599 25 283111 25 283623 25 284135 25 284647 25 285159 25 285672 24 286184 24 286697 23 287209 23 287722 22 288234 22 288747 21 289259 21 289772 20 290285 19 290798 18 291311 16 291824 15 292337 13 292850 11 293361 11 293872 12 294383 12 294894 12 295405 12 295916 13 296427 15 296934 20 297443 23 297953 25 298464 25 298975 26 299487 18 299999 16 300511 15 301022 16 301534 16 302045 17 302557 16 303068 17 303580 17 304092 18 304604 23 304635 4 305116 27 305144 7 305628 36 306140 36 306652 36 307164 36 307675 37 308187 37 308699 36 309211 36 309723 36 310236 26 310264 6 310748 24 310777 4 311261 22 311290 2 311773 21 312286 18 312799 16 313312 14 313825 12 314339 9
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,220667 1 221177 6 221686 9 222198 9 222709 10 223221 10 223733 10 224234 8 224244 11 224745 10 224756 11 225256 23 225767 24 226278 25 226789 27 227301 27 227812 28 228324 27 228836 27 229348 27 229860 27 230372 27 230884 27 231395 28 231907 27 232419 27 232930 28 233442 28 233955 27 234467 27 234979 27 235491 28 236003 28 236515 27 237027 11 237040 14 237540 9 237553 13 238052 8 238066 12 238564 8 238579 11 239075 9 239092 10 239587 9 239606 8 240099 10 240120 6 240611 10 240633 5 241123 10 241145 5 241635 10 241657 6 242147 10 242169 6 242659 11 242681 6 243171 11 243193 7 243683 12 243704 8 244195 14 244216 8 244708 15 244725 11 245220 28 245732 28 246244 28 246756 27 247268 27 247780 27 248293 26 248807 24 249320 23 249833 22 250346 20 250859 19 251373 17 251886 15 252400 13 252914 11 253427 10 253941 8 254454 7 254966 7 255478 7 255991 5 256503 5 257015 5 257528 4
472b1c5ff988dadc209faea92499bc07f305208dbda29d16262b3d543ac91c71,131578 1 132089 2 132600 4 133110 6 133621 7 134131 9 134639 13 135150 14 135662 14 136173 16 136685 5 136693 8 137196 5 137206 7 137707 6 137719 6 138219 6 138232 4 138731 7 138744 4 139243 7 139257 3 139755 7 140267 7 140779 7 141292 5 141806 3 142318 2
519dc0d672d1c295fc69b629af8721ccb1a1f136d1976685a68487e62547ffe0,57097 4 57348 11 57602 13 57857 15 58113 15 58369 16 58625 16 58881 16 59137 16 59393 15 59649 15 59905 14 60161 12 60417 10 60673 9 60930 6 61187 3
519dc0d672d1c295fc69b629af8721ccb1a1f136d1976685a68487e62547ffe0,33293 10 33549 10 33805 11 34061 12 34317 12 34573 11 34830 9 35087 7
519dc0d672d1c295fc69b629af8721ccb1a1f136d1976685a68487e62547ffe0,25654 7 25909 9 26165 10 26421 11 26677 11 26933 12 27189 12 27445 12 27701 12 27957 11 28214 9 28471 8
519dc0d672d1c295fc69b629af8721ccb1a1f136d1976685a68487e62547ffe0,28781 7 29035 11 29290 14 29545 16 29801 17 30057 18 30313 18 30570 17 30826 17 31083 16 31339 16 31596 15 31855 10 32112 8
519dc0d672d1c295fc69b629af8721ccb1a1f136d1976685a68487e62547ffe0,62061 12 62317 13 62571 16 62827 16 63082 18 63338 18 63594 17 63851 16 64107 16 64364 14 64624 6
519dc0d672d1c295fc69b629af8721ccb1a1f136d1976685a68487e62547ffe0,51834 9 52089 12 52343 14 52599 15 52854 16 53109 18 53365 17 53621 17 53878 15 54134 15 54391 12 54648 10
519dc0d672d1c295fc69b629af8721ccb1a1f136d1976685a68487e62547ffe0,18043 7 18297 11 18551 16 18807 17 19062 19 19318 19 19575 19 19831 19 20088 18 20344 18 20601 16 20857 16 21114 13 21372 9
519dc0d672d1c295fc69b629af8721ccb1a1f136d1976685a68487e62547ffe0,42116 6 42370 11 42623 19 42879 20 43135 22 43391 22 43647 23 43903 24 44159 24 44415 24 44672 23 44929 21 45186 19 45443 18 45702 10 45959 7
519dc0d672d1c295fc69b629af8721ccb1a1f136d1976685a68487e62547ffe0,4266 8 4520 11 4775 14 5030 16 5286 17 5541 19 5797 20 6053 21 6309 22 6565 22 6821 22 7078 22 7335 21 7591 21 7848 20 8105 19 8362 18 8619 17 8877 15 9135 13 9395 7 9654 2
519dc0d672d1c295fc69b629af8721ccb1a1f136d1976685a68487e62547ffe0,4804 1 5058 5 5313 7 5569 8 5825 8 6081 8 6337 8 6594 7 6850 7 7106 7 7363 5 7620 3
519dc0d672d1c295fc69b629af8721ccb1a1f136d1976685a68487e62547ffe0,64212 3 64466 8 64720 14 64976 15 65231 16 65488 15
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,14015 4 14534 6 15052 7 15571 8 16090 8 16609 8 17128 8 17647 8 18166 9 18685 9 19204 9 19723 9 20242 9 20761 9 21280 9 21799 9 22318 9 22837 9 23356 9 23875 9 24394 9 24913 9 25432 9 25951 10 26470 10 26989 10 27508 11 28027 10 28546 9 29066 7 29585 7 30104 7 30624 6 31143 5
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,21828 11 22346 16 22865 19 23384 20 23903 21 24421 23 24940 24 25458 25 25976 27 26495 28 27013 29 27532 30 28051 30 28570 30 29089 29 29608 29 30128 28 30647 28 31166 29 31684 30 32203 31 32722 32 33218 2 33241 32 33737 3 33759 17 33781 10 34256 4 34278 15 34303 5 34774 7 34797 15 35293 7 35316 16 35812 8 35836 16 36331 8 36355 16 36850 8 36874 17 37369 8 37393 17 37888 8 37912 19 38407 8 38432 19 38926 8 38950 21 39445 8 39466 24 39964 8 39983 28 40483 8 40502 28 41002 8 41021 29 41521 8 41540 29 42041 7 42058 30 42560 7 42576 31 43079 7 43095 31 43598 9 43609 36 44118 47 44638 46 45157 46 45677 45 46195 46 46714 47 47233 48 47752 49 48272 26 48305 15 48791 28 48822 17 49310 29 49341 17 49829 26 49860 17 50348 25 50377 18 50867 23 50899 14 51387 22 51418 14 51906 22 51938 13 52425 22 52457 12 52943 23 52977 10 53461 24 53499 6 53978 27 54497 27 55015 28 55534 28 56053 28 56572 27 57091 27 57610 27 58129 14 58151 5 58648 11 58671 5 59167 10 59191 4 59686 11 59711 2 60205 12 60230 2 60724 15 61243 18 61762 19 62281 21 62801 23 63320 22 63839 21 64358 22 64877 22 65397 21 65915 22 66435 20 66954 20 67473 21 67993 20 68512 20 69031 20 69550 20 70069 20 70588 21 71106 22 71625 23 72144 23 72663 23 73183 22 73703 22 74228 16 74748 16 75268 15 75787 15 76307 14 76827 13 77348 10 77871 3
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,527 3 1048 2 1568 1
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,79953 5 80471 7 80989 9 81507 10 82026 10 82546 8
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,64402 3 64918 8 65435 12 65954 13 66472 14 66991 14 67510 14 68027 17 68546 19 69065 19 69584 20 70103 20 70622 20 71142 20 71661 20 72181 20 72701 19 73220 20 73740 18 74259 18 74778 19 75298 18 75818 17 76337 17 76855 18 77373 19 77891 18 78410 15 78928 13 79447 13 79966 13 80484 15 81004 14 81523 15 82043 14 82563 12
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,53 18 572 18 1092 16 1613 12
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,57173 1 57686 13 58203 19 58722 21 59240 24 59759 26 60278 28 60796 29 61315 30 61834 32 62353 33 62872 33 63391 34 63910 35 64429 36 64948 37 65467 37 65987 36 66506 37 67026 36 67545 36 68066 34 68585 34 69104 34 69624 33 70143 34 70663 33 71181 34 71700 34 72219 33 72738 33 73257 32 73774 35 74293 34 74811 16 74831 14 75330 14 75354 8 75850 11 76368 12 76887 11 77405 11 77921 14 78432 21 78950 22 79469 21 79988 21 80508 20 81028 19 81548 17 82068 16 82588 13
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,24473 2 24991 7 25509 9 26027 11 26545 13 27064 14 27584 14 28102 17 28620 18 29139 19 29659 18 30179 18 30698 20 31218 20 31737 22 32257 23 32776 27 33296 29 33815 32 34335 34 34855 35 35375 35 35894 36 36414 35 36935 34 37454 35 37974 35 38494 35 39014 34 39534 33 40053 34 40574 32 41094 31 41614 30 42133 30 42653 29 43174 27 43693 26 44213 25 44732 24 45253 21 45774 17 46298 10
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,77 16 595 19 1115 18 1635 16 2154 16 2673 16 3192 16 3711 16 4230 16 4749 17 5268 17 5788 17 6307 18 6827 18 7347 18 7866 19 8386 19 8905 20 9425 19 9944 19 10464 18 10984 17 11504 17 12023 17 12542 17 13061 18 13581 18 14100 19 14619 19 15140 18 15659 19 16179 20 16698 20 17218 20 17737 21 18257 20 18777 20 19297 20 19816 21 20336 20 20856 19 21376 19 21896 19 22415 20 22934 23 23454 27 23973 31 24493 33 25014 35 25533 37 26054 38 26574 38 27094 38 27614 37 28134 37 28655 35 29175 35 29697 32 30220 29 30742 26 31264 24 31784 24 32304 24 32823 24 33342 24 33862 24 34382 24 34902 24 35422 24 35942 24 36462 23 36982 23 37501 23 38021 23 38540 24 39060 23 39579 24 40099 23 40619 22 41139 22 41660 20 42180 20 42700 20 43219 20 43739 18 44259 16 44779 14 45300 11 45822 4
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,109 8 623 18 1142 18 1663 16 2182 16 2701 17 3220 17 3739 16 4259 12
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,12572 5 13091 1
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,69163 5 69680 10 70198 13 70716 15 71236 14 71755 15 72274 17 72792 19 73312 18 73832 17 74351 18 74870 20 75389 23 75908 25 76428 26 76947 27 77466 28 77985 28 78504 30 79023 32 79542 34 80061 38 80580 38 81101 35 81621 33 82141 32 82662 30 83187 14
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,147 3 663 7 1186 2
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,5359 1 5875 8 6393 10 6912 10 7431 11 7950 12 8469 14 8988 14 9507 14 10026 14 10544 16 11063 16 11581 17 12100 17 12619 17 13138 18 13657 18 14177 18 14696 18 15216 18 15736 17 16256 17 16775 17 17294 17 17813 18 18333 17 18853 16 19374 13 19894 11 20417 6
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,31313 6 31830 10 32348 12 32865 15 33384 15 33903 16 34422 16 34941 17 35460 17 35981 15 36501 14 37020 13 37540 12 38063 6
